"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"14114187","JK153472","2026-02-18T02:55:00.000","004XX E 32ND ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0211","002","4","35","14","1179519","1883862","2026","2026-03-14T15:41:39.000","41.836600771","-87.61677038","
,  
(41.836600771, -87.61677038)"
"14114227","JK153475","2026-02-18T02:55:00.000","004XX E 32ND ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0211","002","4","35","14","1179519","1883862","2026","2026-03-14T15:41:39.000","41.836600771","-87.61677038","
,  
(41.836600771, -87.61677038)"
"14114274","JK153486","2026-02-18T02:55:00.000","004XX E 32ND ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0211","002","4","35","14","1179519","1883862","2026","2026-03-14T15:41:39.000","41.836600771","-87.61677038","
,  
(41.836600771, -87.61677038)"
"14114280","JK153483","2026-02-18T02:55:00.000","004XX E 32ND ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0211","002","4","35","14","1179519","1883862","2026","2026-03-14T15:41:39.000","41.836600771","-87.61677038","
,  
(41.836600771, -87.61677038)"
"14114088","JK153418","2026-02-18T02:40:00.000","048XX W ST PAUL AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","2533","025","37","25","06","1143608","1911193","2026","2026-03-14T15:41:39.000","41.912346942","-87.747858629","
,  
(41.912346942, -87.747858629)"
"14114071","JK153416","2026-02-18T02:37:00.000","053XX S KEDZIE AVE","502R","OTHER OFFENSE","VEHICLE TITLE / REGISTRATION OFFENSE","GAS STATION","true","false","0923","009","14","63","26","1155949","1869224","2026","2026-03-14T15:41:39.000","41.796939201","-87.703651531","
,  
(41.796939201, -87.703651531)"
"14114567","JK154020","2026-02-18T02:32:00.000","056XX S MAPLEWOOD AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","false","0824","008","15","63","26","1160331","1867260","2026","2026-03-14T15:41:39.000","41.791460518","-87.687636233","
,  
(41.791460518, -87.687636233)"
"14114404","JK153689","2026-02-18T02:30:00.000","004XX E 32ND ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0211","002","4","35","14","1179519","1883862","2026","2026-03-14T15:41:39.000","41.836600771","-87.61677038","
,  
(41.836600771, -87.61677038)"
"14114399","JK153609","2026-02-18T02:30:00.000","004XX E 32ND ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0211","002","4","35","14","1179519","1883862","2026","2026-03-14T15:41:39.000","41.836600771","-87.61677038","
,  
(41.836600771, -87.61677038)"
"14114390","JK153606","2026-02-18T02:30:00.000","004XX E 32ND ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0211","002","4","35","14","1179519","1883862","2026","2026-03-14T15:41:39.000","41.836600771","-87.61677038","
,  
(41.836600771, -87.61677038)"
"14114076","JK153462","2026-02-18T02:20:00.000","062XX S WENTWORTH AVE","502R","OTHER OFFENSE","VEHICLE TITLE / REGISTRATION OFFENSE","STREET","false","false","0311","003","20","68","26","1176030","1863485","2026","2026-03-14T15:41:39.000","41.780763548","-87.63018449","
,  
(41.780763548, -87.63018449)"
"14115807","JK155614","2026-02-18T02:00:00.000","032XX N ORIOLE AVE","0460","BATTERY","SIMPLE","RESIDENCE","false","false","1631","016","38","17","08B","1124857","1920602","2026","2026-03-14T15:41:39.000","41.938497055","-87.816537813","
,  
(41.938497055, -87.816537813)"
"14116154","JK155882","2026-02-18T02:00:00.000","072XX S COTTAGE GROVE AVE","0330","ROBBERY","AGGRAVATED","STREET","false","false","0323","003","5","69","03","1182806","1857441","2026","2026-03-14T15:41:39.000","41.764023501","-87.605530144","
,  
(41.764023501, -87.605530144)"
"14116982","JK156169","2026-02-18T01:54:00.000","035XX E 95TH ST","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","0432","004","10","52","06","1201545","1842632","2026","2026-03-14T15:41:39.000","41.722931015","-87.537350888","
,  
(41.722931015, -87.537350888)"
"14114063","JK153405","2026-02-18T01:33:00.000","006XX W IRVING PARK RD","0460","BATTERY","SIMPLE","OTHER (SPECIFY)","false","false","1915","019","46","3","08B","1170939","1926797","2026","2026-03-14T15:41:39.000","41.954609146","-87.646993199","
,  
(41.954609146, -87.646993199)"
"14115029","JK154204","2026-02-18T01:30:00.000","090XX S BISHOP ST","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","APARTMENT","false","false","2222","022","21","73","04A","1168253","1844777","2026","2026-03-14T15:41:39.000","41.729597238","-87.659233819","
,  
(41.729597238, -87.659233819)"
"14114022","JK153395","2026-02-18T01:15:00.000","035XX W 15TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1021","010","24","29","14","1153031","1892482","2026","2026-03-14T15:41:39.000","41.860820327","-87.71373714","
,  
(41.860820327, -87.71373714)"
"14114072","JK153424","2026-02-18T01:06:00.000","017XX N LONG AVE","0266","CRIMINAL SEXUAL ASSAULT","PREDATORY","APARTMENT","false","true","2532","025","37","25","02","1140131","1910984","2026","2026-03-14T15:41:39.000","41.911837841","-87.760637487","
,  
(41.911837841, -87.760637487)"
"14114064","JK153396","2026-02-18T01:05:00.000","038XX N WESTERN AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","CONVENIENCE STORE","false","false","1921","019","47","5","03","1159696","1925250","2026","2026-03-14T15:41:39.000","41.950603731","-87.688366953","
,  
(41.950603731, -87.688366953)"
"14115751","JK155542","2026-02-18T01:00:00.000","013XX W ARTHINGTON ST","0810","THEFT","OVER $500","VEHICLE NON-COMMERCIAL","false","false","1231","012","28","28","06","1167466","1896047","2026","2026-03-14T15:41:39.000","41.870304898","-87.660647","
,  
(41.870304898, -87.660647)"
"14114048","JK153417","2026-02-18T01:00:00.000","122XX S ADA ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0524","005","21","53","08B","1169549","1823589","2026","2026-03-14T15:41:39.000","41.671426045","-87.655097454","
,  
(41.671426045, -87.655097454)"
"14114302","JK153805","2026-02-18T01:00:00.000","036XX S DR MARTIN LUTHER KING JR DR","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0212","002","4","35","14","1179456","1880912","2026","2026-03-14T15:41:39.000","41.828507195","-87.617091803","
,  
(41.828507195, -87.617091803)"
"14114119","JK153468","2026-02-18T01:00:00.000","042XX W 62ND ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0813","008","13","65","07","1149010","1863148","2026","2026-03-14T15:41:39.000","41.780402367","-87.729254492","
,  
(41.780402367, -87.729254492)"
"14114450","JK153804","2026-02-18T01:00:00.000","019XX W 117TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","DRIVEWAY - RESIDENTIAL","false","false","2212","022","19","75","14","1165458","1827319","2026","2026-03-14T15:41:39.000","41.681749216","-87.669965352","
,  
(41.681749216, -87.669965352)"
"14114086","JK153394","2026-02-18T00:45:00.000","049XX W MADISON ST","0454","BATTERY","AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY","PARKING LOT / GARAGE (NON RESIDENTIAL)","true","true","1533","015","28","25","08B","1143190","1899563","2026","2026-03-14T15:41:39.000","41.8804407","-87.749684919","
,  
(41.8804407, -87.749684919)"
"14114053","JK153391","2026-02-18T00:42:00.000","092XX S ELIZABETH ST","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","true","2222","022","21","73","26","1169613","1843602","2026","2026-03-14T15:41:39.000","41.726343531","-87.654285717","
,  
(41.726343531, -87.654285717)"
"14113998","JK153388","2026-02-18T00:40:00.000","043XX S GREENWOOD AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","true","0222","002","4","39","06","1184326","1876051","2026","2026-03-14T15:41:39.000","41.815055474","-87.599376751","
,  
(41.815055474, -87.599376751)"
"14114083","JK153414","2026-02-18T00:30:00.000","016XX W CONGRESS PKWY","0420","BATTERY","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","HOSPITAL BUILDING / GROUNDS","false","false","1231","012","27","28","04B","1165475","1897799","2026","2026-03-14T15:41:39.000","41.875155116","-87.667906709","
,  
(41.875155116, -87.667906709)"
"14125681","JK166910","2026-02-18T00:26:00.000","048XX N SHERIDAN RD","0810","THEFT","OVER $500","APARTMENT","false","false","2024","020","46","3","06","1168754","1932564","2026","2026-03-14T15:41:39.000","41.970481724","-87.654857679","
,  
(41.970481724, -87.654857679)"
"14114026","JK153385","2026-02-18T00:19:00.000","006XX E 107TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","ALLEY","false","false","0513","005","9","50","07","1182238","1834135","2026","2026-03-14T15:41:39.000","41.700082293","-87.608331507","
,  
(41.700082293, -87.608331507)"
"14114027","JK153375","2026-02-18T00:09:00.000","131XX S ELLIS AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true","0533","005","10","54","08A","1185472","1818194","2026","2026-03-14T15:41:39.000","41.656262714","-87.596988854","
,  
(41.656262714, -87.596988854)"
"14114455","JK153511","2026-02-18T00:01:00.000","056XX W WEST END AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","1512","015","29","25","06","1138744","1900910","2026","2026-03-14T15:41:39.000","41.884218853","-87.765977728","
,  
(41.884218853, -87.765977728)"
"14170146","JK221511","2026-02-18T00:00:00.000","040XX W 21ST ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1012","010","24","29","08B","1149747","1889784","2026","2026-04-19T15:41:59.000","41.853481087","-87.725862135","
,  
(41.853481087, -87.725862135)"
"14140086","JK185313","2026-02-18T00:00:00.000","026XX S TRUMBULL AVE","0560","ASSAULT","SIMPLE","STREET","false","false","1032","010","22","30","08A","1153794","1886193","2026","2026-03-20T15:42:49.000","41.843547431","-87.711103603","
,  
(41.843547431, -87.711103603)"
"14130589","JK173554","2026-02-18T00:00:00.000","005XX W ROSCOE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1925","019","44","6","07","1172062","1922700","2026","2026-03-14T15:41:39.000","41.943342088","-87.642986222","
,  
(41.943342088, -87.642986222)"
"14127399","JK169598","2026-02-18T00:00:00.000","026XX E 77TH ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0421","004","7","43","05","1194981","1854414","2026","2026-03-14T15:41:39.000","41.755425842","-87.561006318","
,  
(41.755425842, -87.561006318)"
"14133796","JK177424","2026-02-18T00:00:00.000","024XX N LINCOLN AVE","3960","INTIMIDATION","INTIMIDATION","RESTAURANT","false","false","1935","019","43","7","08A","1170299","1916395","2026","2026-03-14T15:41:39.000","41.926079671","-87.6496509","
,  
(41.926079671, -87.6496509)"
"14128933","JK171584","2026-02-18T00:00:00.000","060XX S SACRAMENTO AVE","1122","DECEPTIVE PRACTICE","COUNTERFEIT CHECK","RESIDENCE","false","false","0823","008","15","66","10","1157419","1864362","2026","2026-03-14T15:41:39.000","41.783567517","-87.698392508","
,  
(41.783567517, -87.698392508)"
"14114784","JK154481","2026-02-18T00:00:00.000","034XX W FIFTH AVE","2024","NARCOTICS","POSSESS - HEROIN (WHITE)","STREET","true","false","1133","011","28","27","18","1153398","1898253","2026","2026-03-14T15:41:39.000","41.876649308","-87.712236682","
,  
(41.876649308, -87.712236682)"
"14125995","JK167956","2026-02-18T00:00:00.000","002XX E 95TH ST","1206","DECEPTIVE PRACTICE","THEFT BY LESSEE, MOTOR VEHICLE","STREET","false","false","0511","005","9","49","11","1179729","1842043","2026","2026-03-14T15:41:39.000","41.721840482","-87.617277592","
,  
(41.721840482, -87.617277592)"
"14118370","JK158634","2026-02-18T00:00:00.000","049XX W NELSON ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","true","2521","025","31","19","26","1142900","1919826","2026","2026-03-14T15:41:39.000","41.93605001","-87.750243999","
,  
(41.93605001, -87.750243999)"
"14114157","JK153505","2026-02-18T00:00:00.000","009XX N LATROBE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1524","015","37","25","07","1141188","1905706","2026","2026-03-14T15:41:39.000","41.89733497","-87.756884631","
,  
(41.89733497, -87.756884631)"
"14114279","JK153559","2026-02-18T00:00:00.000","0000X W 37TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE - YARD (FRONT / BACK)","false","false","0213","002","3","35","14","1176453","1880461","2026","2026-03-14T15:41:39.000","41.827337788","-87.628123054","
,  
(41.827337788, -87.628123054)"
"14114034","JK153386","2026-02-18T00:00:00.000","011XX W 112TH PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","2234","022","21","75","08B","1170849","1830157","2026","2026-03-14T15:41:39.000","41.689421552","-87.650148874","
,  
(41.689421552, -87.650148874)"
"14114704","JK154142","2026-02-18T00:00:00.000","056XX W WINDSOR AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","APARTMENT","false","false","1622","016","38","15","11","1137937","1929710","2026","2026-03-14T15:41:39.000","41.963263861","-87.768244238","
,  
(41.963263861, -87.768244238)"
"14119687","JK160240","2026-02-18T00:00:00.000","076XX S COLFAX AVE","502P","OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP","STREET","false","false","0421","004","7","43","26","1194850","1854785","2026","2026-03-14T15:41:39.000","41.756447121","-87.561474191","
,  
(41.756447121, -87.561474191)"
"14114277","JK153536","2026-02-18T00:00:00.000","0000X W 37TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE - YARD (FRONT / BACK)","false","false","0213","002","3","35","14","1176453","1880461","2026","2026-03-14T15:41:39.000","41.827337788","-87.628123054","
,  
(41.827337788, -87.628123054)"
"14114055","JK153378","2026-02-18T00:00:00.000","115XX S CHURCH ST","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","2212","022","19","75","07","1165619","1828200","2026","2026-03-14T15:41:39.000","41.684163432","-87.669351145","
,  
(41.684163432, -87.669351145)"
"14114417","JK153749","2026-02-18T00:00:00.000","031XX N NEWCASTLE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2511","025","36","18","07","1130209","1920010","2026","2026-03-14T15:41:39.000","41.936782316","-87.796881179","
,  
(41.936782316, -87.796881179)"
"14117664","JK157746","2026-02-18T00:00:00.000","029XX W POLK ST","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","APARTMENT","false","false","1135","011","28","27","26","1156879","1896229","2026","2026-03-14T15:41:39.000","41.871025414","-87.699510379","
,  
(41.871025414, -87.699510379)"
"14114869","JK154318","2026-02-18T00:00:00.000","024XX E 77TH ST","0460","BATTERY","SIMPLE","APARTMENT","false","false","0421","004","7","43","08B","1193725","1854382","2026","2026-03-14T15:41:39.000","41.755368881","-87.565610193","
,  
(41.755368881, -87.565610193)"
"14114281","JK153560","2026-02-18T00:00:00.000","0000X W 37TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE","false","false","0213","002","3","35","14","1176453","1880461","2026","2026-03-14T15:41:39.000","41.827337788","-87.628123054","
,  
(41.827337788, -87.628123054)"
"14114407","JK153561","2026-02-18T00:00:00.000","0000X W 37TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE - YARD (FRONT / BACK)","false","false","0213","002","3","35","14","1176453","1880461","2026","2026-03-14T15:41:39.000","41.827337788","-87.628123054","
,  
(41.827337788, -87.628123054)"
"14114550","JK153884","2026-02-18T00:00:00.000","110XX S HALSTED ST","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","SIDEWALK","true","false","2233","022","21","75","24","1172952","1831572","2026","2026-03-14T15:41:39.000","41.693258507","-87.642408263","
,  
(41.693258507, -87.642408263)"
"14120887","JK161689","2026-02-18T00:00:00.000","009XX W GLENLAKE AVE","1122","DECEPTIVE PRACTICE","COUNTERFEIT CHECK","APARTMENT","false","false","2433","024","48","77","10","1168708","1940540","2026","2026-03-14T15:41:39.000","41.992369063","-87.65479449","
,  
(41.992369063, -87.65479449)"
"14114040","JK153409","2026-02-18T00:00:00.000","027XX N NORDICA AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","2512","025","29","18","08B","1128618","1917485","2026","2026-03-14T15:41:39.000","41.929880578","-87.802785862","
,  
(41.929880578, -87.802785862)"
"14114028","JK153381","2026-02-17T23:47:00.000","091XX S MICHIGAN AVE","0560","ASSAULT","SIMPLE","RESIDENCE","true","false","0634","006","6","49","08A","1178755","1844451","2026","2026-03-14T15:41:39.000","41.728470517","-87.620772159","
,  
(41.728470517, -87.620772159)"
"14114038","JK153377","2026-02-17T23:45:00.000","048XX S ELIZABETH ST","0560","ASSAULT","SIMPLE","RESIDENCE","false","false","0933","009","20","61","08A","1168811","1872588","2026","2026-03-14T15:41:39.000","41.805902172","-87.656387873","
,  
(41.805902172, -87.656387873)"
"14114498","JK153952","2026-02-17T23:30:00.000","080XX S EVANS AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","0631","006","6","44","06","1182620","1851917","2026","2026-03-14T15:41:39.000","41.748869389","-87.606382954","
,  
(41.748869389, -87.606382954)"
"14114023","JK153368","2026-02-17T23:29:00.000","027XX W DEVON AVE","0560","ASSAULT","SIMPLE","COMMERCIAL / BUSINESS OFFICE","true","false","2412","024","50","2","08A","1156701","1942344","2026","2026-03-14T15:41:39.000","41.99757188","-87.698911026","
,  
(41.99757188, -87.698911026)"
"14136881","JK180696","2026-02-17T23:25:00.000","032XX W BELMONT AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1733","017","35","21","06","1153997","1921094","2026","2026-03-17T15:41:21.000","41.939315143","-87.70942733","
,  
(41.939315143, -87.70942733)"
"14113977","JK153361","2026-02-17T23:18:00.000","026XX W 103RD ST","502P","OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP","STREET","true","false","2211","022","19","72","26","1160620","1836251","2026","2026-03-14T15:41:39.000","41.706361093","-87.687430071","
,  
(41.706361093, -87.687430071)"
"14114117","JK153469","2026-02-17T23:17:00.000","015XX E 65TH ST","1020","ARSON","BY FIRE","ALLEY","false","false","0321","003","5","42","09","1187684","1862199","2026","2026-03-14T15:41:39.000","41.77696521","-87.587500142","
,  
(41.77696521, -87.587500142)"
"14114394","JK153694","2026-02-17T23:16:00.000","046XX S MICHIGAN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","CHA PARKING LOT / GROUNDS","false","false","0215","002","3","38","14","1177934","1874391","2026","2026-03-15T15:47:15.000","41.810647712","-87.622873667","
,  
(41.810647712, -87.622873667)"
"14114021","JK153354","2026-02-17T23:16:00.000","034XX N NORDICA AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true","1632","016","38","17","08B","1128470","1922261","2026","2026-03-14T15:41:39.000","41.942989012","-87.803221209","
,  
(41.942989012, -87.803221209)"
"14114006","JK153369","2026-02-17T23:15:00.000","061XX S KIMBARK AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0314","003","20","42","14","1185698","1864517","2026","2026-03-14T15:41:39.000","41.783373035","-87.594707671","
,  
(41.783373035, -87.594707671)"
"14113976","JK153351","2026-02-17T23:14:00.000","048XX W ST PAUL AVE","0460","BATTERY","SIMPLE","RESIDENCE","true","false","2533","025","37","25","08B","1143617","1911194","2026","2026-03-14T15:41:39.000","41.912349517","-87.74782554","
,  
(41.912349517, -87.74782554)"
"14114122","JK153398","2026-02-17T23:09:00.000","001XX W ONTARIO ST","0820","THEFT","$500 AND UNDER","RESTAURANT","false","false","1832","018","42","8","06","1175327","1904462","2026","2026-03-14T15:41:39.000","41.893223483","-87.63153437","
,  
(41.893223483, -87.63153437)"
"14115101","JK153393","2026-02-17T23:05:00.000","101XX S WALLACE ST","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","RESIDENCE","false","false","2232","022","9","73","07","1174090","1837698","2026","2026-03-14T15:41:39.000","41.710044039","-87.638060747","
,  
(41.710044039, -87.638060747)"
"14115436","JK155102","2026-02-17T23:00:00.000","053XX S LOWE AVE","031A","ROBBERY","ARMED - HANDGUN","ALLEY","false","false","0935","009","16","61","03","1172874","1869404","2026","2026-03-14T15:41:39.000","41.797076165","-87.641580341","
,  
(41.797076165, -87.641580341)"
"14114458","JK153851","2026-02-17T23:00:00.000","081XX S ALBANY AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0835","008","18","70","07","1157126","1850560","2026","2026-03-14T15:41:39.000","41.745698649","-87.69983944","
,  
(41.745698649, -87.69983944)"
"14114439","JK153666","2026-02-17T23:00:00.000","049XX N ASHLAND AVE","1365","CRIMINAL TRESPASS","TO RESIDENCE","RESIDENCE","true","false","2032","020","47","3","26","1164759","1933154","2026","2026-03-14T15:41:39.000","41.972186583","-87.6695307","
,  
(41.972186583, -87.6695307)"
"14114065","JK153346","2026-02-17T23:00:00.000","092XX S NORMAL AVE","0460","BATTERY","SIMPLE","RESIDENCE","false","false","2223","022","9","73","08B","1174591","1843566","2026","2026-03-14T15:41:39.000","41.726135536","-87.636051965","
,  
(41.726135536, -87.636051965)"
"14114025","JK153341","2026-02-17T22:52:00.000","017XX W TOUHY AVE","0460","BATTERY","SIMPLE","RESIDENCE","false","false","2423","024","49","1","08B","1163521","1947891","2026","2026-03-14T15:41:39.000","42.012651582","-87.673665584","
,  
(42.012651582, -87.673665584)"
"14113983","JK153356","2026-02-17T22:50:00.000","015XX S ASHLAND AVE","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","STREET","false","false","1233","012","28","28","26","1165973","1892555","2026","2026-03-14T15:41:39.000","41.860754524","-87.666227885","
,  
(41.860754524, -87.666227885)"
"29047","JK153310","2026-02-17T22:48:00.000","037XX S LANGLEY AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0212","002","4","36","01A","1181414","1880308","2026","2026-02-25T15:43:24.000","41.826804756","-87.609926802","
,  
(41.826804756, -87.609926802)"
"14114008","JK153340","2026-02-17T22:45:00.000","061XX S GREENWOOD AVE","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","APARTMENT","false","true","0314","003","20","42","04B","1184391","1864426","2026","2026-03-14T15:41:39.000","41.783154032","-87.599502361","
,  
(41.783154032, -87.599502361)"
"14113956","JK153332","2026-02-17T22:43:00.000","073XX S ADA ST","1812","NARCOTICS","POSSESS - CANNABIS MORE THAN 30 GRAMS","SIDEWALK","true","false","0734","007","17","67","18","1168707","1856181","2026","2026-03-14T15:41:39.000","41.760881632","-87.657242454","
,  
(41.760881632, -87.657242454)"
"14114004","JK153342","2026-02-17T22:41:00.000","039XX N PACIFIC AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true","1631","016","38","17","08B","1122000","1925161","2026","2026-03-14T15:41:39.000","41.951054314","-87.826939215","
,  
(41.951054314, -87.826939215)"
"14113997","JK153330","2026-02-17T22:40:00.000","039XX W FLOURNOY ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","1132","011","24","26","14","1150297","1896740","2026","2026-03-14T15:41:39.000","41.872558479","-87.723662114","
,  
(41.872558479, -87.723662114)"
"14114012","JK153359","2026-02-17T22:40:00.000","021XX S CALIFORNIA AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","1023","010","25","30","15","1158019","1889853","2026","2026-03-14T15:41:39.000","41.853505832","-87.695498927","
,  
(41.853505832, -87.695498927)"
"14113984","JK153320","2026-02-17T22:31:00.000","047XX N WESTERN AVE","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE","false","false","1911","019","40","4","05","1159512","1931436","2026","2026-03-14T15:41:39.000","41.967582247","-87.688872308","
,  
(41.967582247, -87.688872308)"
"14114013","JK153318","2026-02-17T22:30:00.000","056XX W FULLERTON AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","2515","025","30","19","06","1138562","1915397","2026","2026-03-14T15:41:39.000","41.923976215","-87.766294416","
,  
(41.923976215, -87.766294416)"
"14114425","JK153770","2026-02-17T22:30:00.000","046XX S MICHIGAN AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0215","002","3","38","08A","1177938","1874249","2026","2026-03-14T15:41:39.000","41.810257961","-87.622863301","
,  
(41.810257961, -87.622863301)"
"14113967","JK153321","2026-02-17T22:26:00.000","020XX N CENTRAL PARK AVE","1812","NARCOTICS","POSSESS - CANNABIS MORE THAN 30 GRAMS","STREET","true","false","1413","014","26","22","18","1152049","1913301","2026","2026-03-14T15:41:39.000","41.917969183","-87.716792762","
,  
(41.917969183, -87.716792762)"
"14113970","JK153326","2026-02-17T22:16:00.000","063XX S KEDZIE AVE","4651","OTHER OFFENSE","SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS","STREET","true","false","0823","008","14","66","26","1156149","1862206","2026","2026-03-23T15:42:13.000","41.777676776","-87.703106747","
,  
(41.777676776, -87.703106747)"
"14114050","JK153371","2026-02-17T22:15:00.000","062XX S MICHIGAN AVE","0650","BURGLARY","HOME INVASION","APARTMENT","false","true","0311","003","20","40","05","1178263","1863570","2026","2026-03-14T15:41:39.000","41.780946398","-87.621995369","
,  
(41.780946398, -87.621995369)"
"14113973","JK153362","2026-02-17T22:12:00.000","0000X W PARKING LOT D ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1654","016","41","76","07","1105235","1933994","2026","2026-03-14T15:41:39.000","41.975548611","-87.888399886","
,  
(41.975548611, -87.888399886)"
"14114813","JK154299","2026-02-17T22:12:00.000","001XX W WACKER DR","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","OTHER (SPECIFY)","false","true","0122","001","42","32","26","1175349","1902127","2026","2026-03-14T15:41:39.000","41.886815622","-87.631523712","
,  
(41.886815622, -87.631523712)"
"14113975","JK153300","2026-02-17T22:05:00.000","090XX S WOODLAWN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","true","true","0413","004","8","47","08B","1185789","1845257","2026","2026-03-14T15:41:39.000","41.730519593","-87.594980084","
,  
(41.730519593, -87.594980084)"
"14113972","JK153317","2026-02-17T22:01:00.000","016XX W 51ST ST","502P","OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP","STREET","true","false","0931","009","20","61","26","1166120","1870892","2026","2026-03-14T15:41:39.000","41.801305888","-87.66630573","
,  
(41.801305888, -87.66630573)"
"14114173","JK153552","2026-02-17T22:00:00.000","029XX W 60TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0823","008","15","66","14","1157888","1864717","2026","2026-03-14T15:41:39.000","41.784532171","-87.696663339","
,  
(41.784532171, -87.696663339)"
"14121950","JK162966","2026-02-17T22:00:00.000","008XX N WELLS ST","0560","ASSAULT","SIMPLE","APARTMENT","false","false","1823","018","27","8","08A","1174586","1905810","2026","2026-03-14T15:41:39.000","41.896939068","-87.634215423","
,  
(41.896939068, -87.634215423)"
